Región / CUT Comuna ; Nombre Comuna / ACT;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
;Transporte de pasajeros por carretera;1.001;883;1.127;2.954;2.399;2.503;2.358;2.663;4.507;4.474;8.747;6.545;7.796;39.545;22.552;10.623;17.737;19.964;21.478;;-11,70%;27,60%;162,00%;-18,80%;4,30%;-5,80%;13,00%;69,20%;-0,70%;95,50%;-25,20%;19,10%;407,30%;-43,00%;-52,90%;67,00%;12,60%;7,60%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;0;0;*;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades culturales;*;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;0;*;0;0;*;0;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;0;*;0;*;*;0;0;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;0;*;*;*;*;*;*;*;*;*;0;*;62.363;*;0;*;0;*;*;;;;;;;;;;;;;;;;;;;
9211;Victoria;34.103;45.815;37.187;50.559;59.771;53.015;63.334;53.816;86.931;116.113;493.788;659.868;1.068.671;275.565;241.422;195.827;256.649;294.622;304.061;;34,30%;-18,80%;36,00%;18,20%;-11,30%;19,50%;-15,00%;61,50%;33,60%;325,30%;33,60%;62,00%;-74,20%;-12,40%;-18,90%;31,10%;14,80%;3,20%
;Alojamiento turístico;0;0;0;0;0;0;0;0;0;0;0;0;16.842;19.527;20.160;13.218;17.426;11.102;12.019;;;;;;;;;;;;;;15,90%;3,20%;-34,40%;31,80%;-36,30%;8,30%
;Actividades de provisión de alimentos y bebidas;14.048;19.220;14.836;26.313;30.349;22.053;29.604;24.216;28.495;32.220;87.336;98.066;111.443;107.008;109.436;66.534;108.740;143.202;157.459;;36,80%;-22,80%;77,40%;15,30%;-27,30%;34,20%;-18,20%;17,70%;13,10%;171,10%;12,30%;13,60%;-4,00%;2,30%;-39,20%;63,40%;31,70%;10,00%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;3.978;5.916;7.398;5.507;6.894;7.030;5.727;7.735;10.852;7.481;19.623;16.165;33.152;28.018;29.764;27.336;32.208;37.675;38.040;;48,70%;25,00%;-25,60%;25,20%;2,00%;-18,50%;35,10%;40,30%;-31,10%;162,30%;-17,60%;105,10%;-15,50%;6,20%;-8,20%;17,80%;17,00%;1,00%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;*;*;*;20.026;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;*;0;*;0;*;0;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;0;0;181.813;0;0;0;*;0;0;;;;;;;;;;;;;;-100,00%;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;4.073;*;2.799;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;16.077;20.679;14.953;18.740;22.528;23.932;28.002;21.865;47.583;76.412;366.804;545.637;725.421;121.012;82.062;88.739;94.203;102.643;93.745;;28,60%;-27,70%;25,30%;20,20%;6,20%;17,00%;-21,90%;117,60%;60,60%;380,00%;48,80%;32,90%;-83,30%;-32,20%;8,10%;6,20%;9,00%;-8,70%
Región de Los Lagos;;10.136.469;10.265.146;11.837.732;15.516.884;10.865.424;34.896.685;13.304.476;12.626.407;13.805.529;15.341.962;29.844.407;33.885.476;72.032.146;32.054.276;53.125.439;26.513.261;52.352.557;32.308.022;26.387.433;;1,30%;15,30%;31,10%;-30,00%;221,20%;-61,90%;-5,10%;9,30%;11,10%;94,50%;13,50%;112,60%;-55,50%;65,70%;-50,10%;97,50%;-38,30%;-18,30%
10101;Puerto Montt;6.866.203;6.449.124;6.875.280;10.483.617;6.340.129;30.342.430;6.681.656;6.152.053;6.637.045;7.322.804;18.150.403;19.015.649;56.284.331;17.734.221;39.789.735;15.994.790;35.875.658;12.621.555;10.068.989;;-6,10%;6,60%;52,50%;-39,50%;378,60%;-78,00%;-7,90%;7,90%;10,30%;147,90%;4,80%;196,00%;-68,50%;124,40%;-59,80%;124,30%;-64,80%;-20,20%
;Alojamiento turístico;198.622;235.324;666.665;365.667;429.311;25.885.598;337.340;446.844;490.926;465.022;453.938;296.149;396.660;430.196;465.146;247.304;317.927;506.690;417.336;;18,50%;183,30%;-45,10%;17,40%;5929,60%;-98,70%;32,50%;9,90%;-5,30%;-2,40%;-34,80%;33,90%;8,50%;8,10%;-46,80%;28,60%;59,40%;-17,60%
;Actividades de provisión de alimentos y bebidas;624.335;616.364;603.273;606.875;791.134;523.736;676.985;711.957;745.855;797.892;1.050.399;1.319.328;1.351.407;1.872.743;2.042.626;808.624;1.517.180;1.978.834;1.873.427;;-1,30%;-2,10%;0,60%;30,40%;-33,80%;29,30%;5,20%;4,80%;7,00%;31,60%;25,60%;2,40%;38,60%;9,10%;-60,40%;87,60%;30,40%;-5,30%
;Transporte de pasajeros por ferrocarril;0;0;0;0;*;*;*;*;*;*;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;287.686;370.216;557.516;623.078;576.707;537.005;601.141;825.806;854.115;944.535;1.479.974;1.994.056;2.204.307;2.321.066;2.533.748;1.779.711;1.974.387;2.349.438;2.302.938;;28,70%;50,60%;11,80%;-7,40%;-6,90%;11,90%;37,40%;3,40%;10,60%;56,70%;34,70%;10,50%;5,30%;9,20%;-29,80%;10,90%;19,00%;-2,00%
;Transporte de pasajeros por agua;2.109.144;2.136.615;1.491.389;2.370.475;2.325.538;1.525.569;2.311.288;1.791.722;2.469.743;3.215.169;3.502.808;2.341.941;2.272.941;1.491.566;1.917.035;700.140;1.269.497;1.497.049;748.759;;1,30%;-30,20%;58,90%;-1,90%;-34,40%;51,50%;-22,50%;37,80%;30,20%;8,90%;-33,10%;-2,90%;-34,40%;28,50%;-63,50%;81,30%;17,90%;-50,00%
;Transporte aéreo de pasajeros;25.045;66.513;181.228;322.182;151.668;138.827;175.506;380.382;236.804;*;*;*;*;*;*;*;*;*;*;;165,60%;172,50%;77,80%;-52,90%;-8,50%;26,40%;116,70%;-37,70%;;;;;;;;;;
;Alquiler de equipos de transporte;311.704;415.305;224.116;198.954;170.312;188.864;344.164;236.290;216.043;213.222;617.430;1.052.736;2.181.169;518.121;419.013;450.959;503.271;516.922;502.739;;33,20%;-46,00%;-11,20%;-14,40%;10,90%;82,20%;-31,30%;-8,60%;-1,30%;189,60%;70,50%;107,20%;-76,20%;-19,10%;7,60%;11,60%;2,70%;-2,70%
;Actividades de agencias de viajes y de otros servicios de reservas;169.740;162.245;218.416;202.586;140.706;169.785;144.645;167.361;35.706;34.218;62.587;79.423;73.809;75.557;78.116;65.957;23.032;82.434;119.495;;-4,40%;34,60%;-7,20%;-30,50%;20,70%;-14,80%;15,70%;-78,70%;-4,20%;82,90%;26,90%;-7,10%;2,40%;3,40%;-15,60%;-65,10%;257,90%;45,00%
;Actividades culturales;*;*;*;0;*;0;0;*;0;*;7.931;9.520;16.150;28.631;34.757;12.703;10.353;31.181;25.214;;;;;;;;;;;;20,00%;69,60%;77,30%;21,40%;-63,50%;-18,50%;201,20%;-19,10%
;Actividades deportivas y recreativas;27.668;0;4.948;0;0;3.066;6.173;9.757;0;0;42.125;107.479;87.023;69.255;78.185;16.847;40.613;78.202;77.696;;-100,00%;;-100,00%;;;101,30%;58,10%;-100,00%;;;155,10%;-19,00%;-20,40%;12,90%;-78,50%;141,10%;92,60%;-0,60%
;Comercio al por menor de bienes característicos del turismo;28.962;31.518;27.457;25.959;28.180;58.691;74.791;28.360;45.105;64.456;52.914;56.001;49.239;60.058;45.255;52.767;50.867;34.685;126.837;;8,80%;-12,90%;-5,50%;8,60%;108,30%;27,40%;-62,10%;59,00%;42,90%;-17,90%;5,80%;-12,10%;22,00%;-24,60%;16,60%;-3,60%;-31,80%;265,70%
;Actividades relacionadas con segundos hogares y multipropiedades;3.083.297;2.415.025;2.900.271;5.767.841;1.726.574;1.311.289;2.009.622;1.553.575;1.542.747;1.588.290;10.880.297;11.759.017;47.651.625;10.867.029;32.175.854;11.859.778;30.168.531;5.546.120;3.874.547;;-21,70%;20,10%;98,90%;-70,10%;-24,10%;53,30%;-22,70%;-0,70%;3,00%;585,00%;8,10%;305,20%;-77,20%;196,10%;-63,10%;154,40%;-81,60%;-30,10%
10102;Calbuco;18.232;13.693;12.732;20.769;14.173;13.937;16.498;13.427;13.635;36.260;53.400;53.045;86.703;136.577;127.601;73.268;129.535;182.488;202.075;;-24,90%;-7,00%;63,10%;-31,80%;-1,70%;18,40%;-18,60%;1,50%;165,90%;47,30%;-0,70%;63,50%;57,50%;-6,60%;-42,60%;76,80%;40,90%;10,70%
;Alojamiento turístico;*;*;0;7.553;5.482;5.574;6.966;0;0;0;5.292;5.164;6.551;4.804;0;3.487;13.151;18.630;19.120;;;;;-27,40%;1,70%;25,00%;-100,00%;;;;-2,40%;26,90%;-26,70%;-100,00%;;277,20%;41,70%;2,60%
;Actividades de provisión de alimentos y bebidas;16.965;12.833;9.220;6.472;5.521;6.393;5.847;7.523;7.904;15.368;23.375;26.623;38.989;37.197;52.319;21.560;32.868;75.575;80.421;;-24,40%;-28,20%;-29,80%;-14,70%;15,80%;-8,50%;28,70%;5,10%;94,40%;52,10%;13,90%;46,40%;-4,60%;40,70%;-58,80%;52,40%;129,90%;6,40%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;1.267;860;3.512;6.744;3.170;1.969;3.686;5.904;5.731;20.892;24.733;21.258;41.163;94.577;71.553;41.301;72.995;73.726;78.194;;-32,10%;308,20%;92,00%;-53,00%;-37,90%;87,10%;60,20%;-2,90%;264,50%;18,40%;-14,10%;93,60%;129,80%;-24,30%;-42,30%;76,70%;1,00%;6,10%
;Transporte de pasajeros por agua;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;0;*;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;0;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;*;*;*;0;0;*;*;0;0;0;0;*;*;*;0;0;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;*;*;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;*;*;0;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;*;*;*;*;*;0;0;0;3.729;6.920;10.521;14.558;24.340;;;;;;;;;;;;;;;;85,60%;52,00%;38,40%;67,20%
10103;Cochamó;0;0;0;0;0;0;6.790;0;0;2.099;1.401;5.589;10.813;13.269;19.768;10.451;14.087;36.630;40.768;;;;;;;;-100,00%;;;-33,30%;299,00%;93,50%;22,70%;49,00%;-47,10%;34,80%;160,00%;11,30%
;Alojamiento turístico;*;0;0;0;0;0;6.790;0;0;2.099;1.401;5.589;8.776;4.839;3.011;2.330;8.894;20.194;16.195;;;;;;;;-100,00%;;;-33,30%;299,00%;57,00%;-44,90%;-37,80%;-22,60%;281,80%;127,10%;-19,80%
;Actividades de provisión de alimentos y bebidas;*;*;*;*;*;*;*;*;*;*;*;*;0;4.175;12.151;8.121;5.193;16.436;24.574;;;;;;;;;;;;;;;191,00%;-33,20%;-36,10%;216,50%;49,50%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;*;*;*;*;*;*;*;0;0;0;0;2.037;4.255;4.605;0;0;0;0;;;;;;;;;;;;;;108,90%;8,20%;-100,00%;;;
;Transporte de pasajeros por agua;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;*;0;*;*;0;0;0;0;0;0;0;0;0;0;0;*;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;0;*;0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;0;0;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;0;*;*;0;*;*;*;0;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;0;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;0;0;0;0;0;*;*;*;*;*;0;0;0;0;0;0;0;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;0;*;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;0;;;;;;;;;;;;;;;;;;;
10104;Fresia;5.709;6.274;5.243;4.990;4.956;4.072;5.687;6.984;6.036;5.390;6.224;13.456;11.739;14.152;12.042;6.515;12.972;14.605;13.330;;9,90%;-16,40%;-4,80%;-0,70%;-17,80%;39,70%;22,80%;-13,60%;-10,70%;15,50%;116,20%;-12,80%;20,60%;-14,90%;-45,90%;99,10%;12,60%;-8,70%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;5.709;6.274;5.243;4.990;4.956;4.072;5.687;6.984;6.036;5.390;6.224;13.456;11.739;14.152;12.042;6.515;12.972;14.605;13.330;;9,90%;-16,40%;-4,80%;-0,70%;-17,80%;39,70%;22,80%;-13,60%;-10,70%;15,50%;116,20%;-12,80%;20,60%;-14,90%;-45,90%;99,10%;12,60%;-8,70%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;*;*;*;*;*;*;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por agua;0;0;*;*;*;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;0;0;0;0;0;*;*;0;*;*;*;*;*;*;*;*;*;0;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;0;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;0;*;*;0;0;0;0;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
10105;Frutillar;119.432;108.335;88.552;75.584;45.206;58.055;90.857;201.879;183.878;280.144;477.912;836.674;698.616;779.012;717.822;791.190;1.031.493;1.562.929;1.327.788;;-9,30%;-18,30%;-14,60%;-40,20%;28,40%;56,50%;122,20%;-8,90%;52,40%;70,60%;75,10%;-16,50%;11,50%;-7,90%;10,20%;30,40%;51,50%;-15,00%
;Alojamiento turístico;35.995;48.657;55.036;21.232;15.087;15.247;18.218;85.193;83.516;95.234;24.121;52.104;21.772;58.778;55.103;27.033;44.622;63.576;57.447;;35,20%;13,10%;-61,40%;-28,90%;1,10%;19,50%;367,60%;-2,00%;14,00%;-74,70%;116,00%;-58,20%;170,00%;-6,30%;-50,90%;65,10%;42,50%;-9,60%
;Actividades de provisión de alimentos y bebidas;26.276;27.422;29.685;30.696;24.426;36.813;43.226;51.090;62.633;61.100;94.948;99.266;109.816;125.517;152.884;75.073;148.303;197.346;203.352;;4,40%;8,30%;3,40%;-20,40%;50,70%;17,40%;18,20%;22,60%;-2,40%;55,40%;4,50%;10,60%;14,30%;21,80%;-50,90%;97,50%;33,10%;3,00%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;1.472;1.381;0;1.669;1.593;0;2.439;4.481;3.698;1.629;7.492;23.563;11.168;21.322;16.477;6.275;7.485;5.159;5.189;;-6,20%;-100,00%;;-4,50%;-100,00%;;83,70%;-17,50%;-56,00%;359,90%;214,50%;-52,60%;90,90%;-22,70%;-61,90%;19,30%;-31,10%;0,60%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;*;*;*;*;*;*;*;*;*;61.706;10.890;44.827;94.248;*;45.909;;;;;;;;;;;;;;;-82,40%;311,60%;110,30%;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;*;*;*;*;0;*;*;*;*;*;*;*;*;*;*;*;0;*;0;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;*;*;*;0;0;*;0;*;0;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;7.526;10.716;3.832;5.326;4.100;5.995;8.065;10.247;9.772;23.615;41.406;20.546;16.552;5.262;5.638;2.832;2.416;4.841;6.948;;42,40%;-64,20%;39,00%;-23,00%;46,20%;34,50%;27,10%;-4,60%;141,60%;75,30%;-50,40%;-19,40%;-68,20%;7,10%;-49,80%;-14,70%;100,30%;43,50%
;Actividades relacionadas con segundos hogares y multipropiedades;48.163;20.159;0;16.661;0;0;18.909;50.868;24.259;98.567;309.945;641.194;539.307;506.427;476.830;635.150;734.418;1.292.007;1.008.944;;-58,10%;-100,00%;;-100,00%;;;169,00%;-52,30%;306,30%;214,50%;106,90%;-15,90%;-6,10%;-5,80%;33,20%;15,60%;75,90%;-21,90%
10106;Los Muermos;6.539;7.796;8.891;9.864;10.203;10.353;10.340;9.923;9.993;9.168;29.919;78.628;754.403;71.523;84.126;57.249;84.362;64.188;71.126;;19,20%;14,10%;10,90%;3,40%;1,50%;-0,10%;-4,00%;0,70%;-8,30%;226,30%;162,80%;859,50%;-90,50%;17,60%;-31,90%;47,40%;-23,90%;10,80%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;0;*;*;*;*;0;0;0;6.287;0;;;;;;;;;;;;;;;;;;;-100,00%
;Actividades de provisión de alimentos y bebidas;6.539;7.796;8.891;9.864;10.203;10.353;10.340;9.923;9.993;9.168;15.121;14.995;20.950;24.468;28.794;10.526;30.261;27.542;31.054;;19,20%;14,10%;10,90%;3,40%;1,50%;-0,10%;-4,00%;0,70%;-8,30%;64,90%;-0,80%;39,70%;16,80%;17,70%;-63,40%;187,50%;-9,00%;12,80%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;0;*;*;0;0;0;0;0;0;14.798;12.590;13.562;40.362;44.385;32.873;35.741;13.234;11.826;;;;;;;;;;;;-14,90%;7,70%;197,60%;10,00%;-25,90%;8,70%;-63,00%;-10,60%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;*;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;*;*;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;*;*;0;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;0;0;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;0;0;0;0;*;0;0;0;0;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;0;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;*;*;*;*;*;*;*;*;*;*;0;51.043;719.891;6.692;10.947;13.851;18.360;17.125;28.246;;;;;;;;;;;;;1310,40%;-99,10%;63,60%;26,50%;32,60%;-6,70%;64,90%
10107;Llanquihue;20.879;19.067;25.035;27.825;24.521;42.015;44.405;37.595;34.513;51.000;86.297;235.953;174.749;122.468;141.844;121.772;177.514;445.589;192.249;;-8,70%;31,30%;11,10%;-11,90%;71,30%;5,70%;-15,30%;-8,20%;47,80%;69,20%;173,40%;-25,90%;-29,90%;15,80%;-14,20%;45,80%;151,00%;-56,90%
;Alojamiento turístico;*;0;0;0;0;0;0;0;0;9.352;24.687;0;0;25.942;6.243;12.772;6.117;4.694;10.195;;;;;;;;;;;164,00%;-100,00%;;;-75,90%;104,60%;-52,10%;-23,30%;117,20%
;Actividades de provisión de alimentos y bebidas;6.399;6.408;5.976;5.447;4.747;4.938;6.038;5.341;7.841;11.406;20.082;25.226;78.683;30.036;30.397;24.304;32.919;40.087;62.711;;0,10%;-6,70%;-8,90%;-12,80%;4,00%;22,30%;-11,60%;46,80%;45,50%;76,10%;25,60%;211,90%;-61,80%;1,20%;-20,00%;35,40%;21,80%;56,40%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;5.041;3.204;4.427;5.609;4.935;5.816;8.390;7.745;5.160;6.392;14.933;11.188;11.076;21.717;25.809;11.150;15.325;16.959;15.746;;-36,40%;38,20%;26,70%;-12,00%;17,90%;44,20%;-7,70%;-33,40%;23,90%;133,60%;-25,10%;-1,00%;96,10%;18,80%;-56,80%;37,40%;10,70%;-7,20%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;*;0;0;0;0;0;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;*;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;0;0;0;0;0;0;*;0;0;0;0;*;*;*;*;*;0;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;1.083;2.379;1.419;1.622;1.565;1.566;1.500;*;*;417;711;;;;;;;;;;119,60%;-40,30%;14,30%;-3,50%;0,10%;-4,20%;;;;70,70%
;Actividades relacionadas con segundos hogares y multipropiedades;9.438;9.455;14.632;16.769;14.839;31.261;29.976;24.509;20.429;21.471;25.176;197.917;83.425;43.207;77.895;73.546;123.153;383.432;102.885;;0,20%;54,80%;14,60%;-11,50%;110,70%;-4,10%;-18,20%;-16,60%;5,10%;17,30%;686,10%;-57,80%;-48,20%;80,30%;-5,60%;67,50%;211,30%;-73,20%
10108;Maullín;8.591;8.287;8.921;7.957;5.603;8.698;9.548;5.073;6.575;6.551;15.358;21.889;20.236;18.191;12.104;7.687;18.352;32.786;31.340;;-3,50%;7,70%;-10,80%;-29,60%;55,20%;9,80%;-46,90%;29,60%;-0,40%;134,50%;42,50%;-7,60%;-10,10%;-33,50%;-36,50%;138,70%;78,70%;-4,40%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;8.591;8.287;8.921;7.957;5.603;8.698;9.548;5.073;6.575;6.551;15.358;13.473;13.441;13.193;12.104;7.687;10.543;19.765;17.608;;-3,50%;7,70%;-10,80%;-29,60%;55,20%;9,80%;-46,90%;29,60%;-0,40%;134,50%;-12,30%;-0,20%;-1,80%;-8,30%;-36,50%;37,20%;87,50%;-10,90%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;*;0;0;*;0;0;0;0;0;0;0;8.415;6.795;4.998;0;0;7.808;13.021;13.732;;;;;;;;;;;;;-19,30%;-26,40%;-100,00%;;;66,80%;5,50%
;Transporte de pasajeros por agua;*;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
