Año Comercial;Region del domicilio o casa matriz;Provincia del domicilio o casa matriz;Comuna del domicilio o casa matriz;Actividad economica;Glosa actividad economica;Número de empresas;Ventas anuales en UF;Trabajadores dependientes informados ponderados;Renta neta informada;Trabajadores a honorarios ponderados por meses trabajados;Honorarios pagados informados;COD_ACT;ACT;CUT_comuna;ACT Prioritaria;
2020;Región de Los Lagos;Palena;Chaitén;681011;Alquiler de bienes inmuebles amoblados o con equipos y maquinarias;7;*;0,000;*;1;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10401;SI;
2020;Región de Los Lagos;Palena;Chaitén;681012;Compra, venta y alquiler (excepto amoblados) de inmuebles;1;*;0,000;*;0;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10401;NO;
2020;Región de Los Lagos;Palena;Futaleufú;551001;Actividades de hoteles;14;11.105,07;20,000;2.312,3720;3;232,870;1;Alojamiento turístico;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;551003;Actividades de residenciales para turistas;2;*;0,000;*;0;*;1;Alojamiento turístico;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;551009;Otras actividades de alojamiento para turistas n.c.p.;13;1.371,60;3,667;370,2000;2;28,668;1;Alojamiento turístico;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;559001;Actividades de residenciales para estudiantes y trabajadores;13;2.811,64;2,583;222,1920;3;69,739;1;Alojamiento turístico;10402;NO;
2020;Región de Los Lagos;Palena;Futaleufú;559009;Otras actividades de alojamiento n.c.p.;25;3.855,21;4,667;1.097,7930;11;834,882;1;Alojamiento turístico;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;561000;Actividades de restaurantes y de servicio móvil de comidas;29;8.192,24;5,417;501,3030;10;263,633;2;Actividades de provisión de alimentos y bebidas;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;562900;"Suministro industrial de comidas por encargo; concesión de servicios de alimentación";5;*;0,000;*;2;*;2;Actividades de provisión de alimentos y bebidas;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;492210;Servicios de transporte de escolares;1;*;0,000;*;0;*;4;Transporte de pasajeros por carretera;10402;NO;
2020;Región de Los Lagos;Palena;Futaleufú;492290;Otras actividades de transporte de pasajeros por vía terrestre n.c.p.;2;*;0,000;*;1;*;4;Transporte de pasajeros por carretera;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;511000;Transporte de pasajeros por vía aérea;1;*;0,000;*;0;*;6;Transporte aéreo de pasajeros;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;771000;Alquiler de vehículos automotores sin chofer;1;*;0,000;*;0;*;7;Alquiler de equipos de transporte;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;791100;Actividades de agencias de viajes;12;3.089,10;2,917;339,8800;3;429,982;8;Actividades de agencias de viajes y de otros servicios de reservas;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;791200;Actividades de operadores turísticos;3;*;0,417;*;0;*;8;Actividades de agencias de viajes y de otros servicios de reservas;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;900001;Servicios de producción de obras de teatro, conciertos, espectáculos de danza, otras prod. escénicas;1;*;0,000;*;0;*;9;Actividades culturales;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;772100;Alquiler y arrendamiento de equipo recreativo y deportivo;1;*;0,000;*;0;*;10;Actividades deportivas y recreativas;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;932909;Otras actividades de esparcimiento y recreativas n.c.p.;5;*;0,000;*;2;*;10;Actividades deportivas y recreativas;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;477396;Venta al por menor de recuerdos, artesanías y artículos religiosos en comercios especializados;2;*;0,000;*;1;*;11;Comercio al por menor de bienes característicos del turismo;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;681011;Alquiler de bienes inmuebles amoblados o con equipos y maquinarias;2;*;0,000;*;1;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10402;SI;
2020;Región de Los Lagos;Palena;Futaleufú;681012;Compra, venta y alquiler (excepto amoblados) de inmuebles;1;*;0,000;*;0;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10402;NO;
2020;Región de Los Lagos;Palena;Futaleufú;682000;Actividades inmobiliarias realizadas a cambio de una retribución o por contrata;1;*;0,000;*;0;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10402;SI;
2020;Región de Los Lagos;Palena;Hualaihué;551001;Actividades de hoteles;6;*;14,667;*;1;*;1;Alojamiento turístico;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;551003;Actividades de residenciales para turistas;3;*;0,000;*;1;*;1;Alojamiento turístico;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;551009;Otras actividades de alojamiento para turistas n.c.p.;5;*;0,000;*;4;*;1;Alojamiento turístico;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;559001;Actividades de residenciales para estudiantes y trabajadores;9;*;0,333;*;5;*;1;Alojamiento turístico;10403;NO;
2020;Región de Los Lagos;Palena;Hualaihué;559009;Otras actividades de alojamiento n.c.p.;30;13.763,59;1,917;136,3390;11;226,451;1;Alojamiento turístico;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;561000;Actividades de restaurantes y de servicio móvil de comidas;31;8.580,73;2,583;274,1130;11;177,067;2;Actividades de provisión de alimentos y bebidas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;562900;"Suministro industrial de comidas por encargo; concesión de servicios de alimentación";8;*;2,000;*;5;*;2;Actividades de provisión de alimentos y bebidas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;563001;Actividades de discotecas y cabaret (night club), con predominio del servicio de bebidas;1;*;0,000;*;0;*;2;Actividades de provisión de alimentos y bebidas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;492210;Servicios de transporte de escolares;1;*;0,000;*;0;*;4;Transporte de pasajeros por carretera;10403;NO;
2020;Región de Los Lagos;Palena;Hualaihué;492220;Servicios de transporte de trabajadores;3;*;37,917;*;1;*;4;Transporte de pasajeros por carretera;10403;NO;
2020;Región de Los Lagos;Palena;Hualaihué;492250;Transporte de pasajeros en buses interurbanos;2;*;2,083;*;0;*;4;Transporte de pasajeros por carretera;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;492290;Otras actividades de transporte de pasajeros por vía terrestre n.c.p.;6;*;1,167;*;0;*;4;Transporte de pasajeros por carretera;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;501100;Transporte de pasajeros marítimo y de cabotaje;2;*;0,000;*;1;*;5;Transporte de pasajeros por agua;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;771000;Alquiler de vehículos automotores sin chofer;2;*;0,000;*;0;*;7;Alquiler de equipos de transporte;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;791100;Actividades de agencias de viajes;5;*;3,167;*;3;*;8;Actividades de agencias de viajes y de otros servicios de reservas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;791200;Actividades de operadores turísticos;2;*;0,000;*;1;*;8;Actividades de agencias de viajes y de otros servicios de reservas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;910200;Actividades de museos, gestión de lugares y edificios históricos;1;*;0,000;*;1;*;9;Actividades culturales;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;772100;Alquiler y arrendamiento de equipo recreativo y deportivo;1;*;0,000;*;1;*;10;Actividades deportivas y recreativas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;932901;"Gestión de salas de pool; gestión (explotación) de juegos electrónicos";1;*;0,000;*;1;*;10;Actividades deportivas y recreativas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;932909;Otras actividades de esparcimiento y recreativas n.c.p.;6;*;0,000;*;2;*;10;Actividades deportivas y recreativas;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;477396;Venta al por menor de recuerdos, artesanías y artículos religiosos en comercios especializados;10;*;0,000;*;4;*;11;Comercio al por menor de bienes característicos del turismo;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;681011;Alquiler de bienes inmuebles amoblados o con equipos y maquinarias;5;*;0,000;*;1;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10403;SI;
2020;Región de Los Lagos;Palena;Hualaihué;681012;Compra, venta y alquiler (excepto amoblados) de inmuebles;1;*;0,000;*;0;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10403;NO;
2020;Región de Los Lagos;Palena;Palena;551001;Actividades de hoteles;3;*;0,000;*;0;*;1;Alojamiento turístico;10404;SI;
2020;Región de Los Lagos;Palena;Palena;551003;Actividades de residenciales para turistas;2;*;0,000;*;0;*;1;Alojamiento turístico;10404;SI;
2020;Región de Los Lagos;Palena;Palena;551009;Otras actividades de alojamiento para turistas n.c.p.;2;*;0,000;*;0;*;1;Alojamiento turístico;10404;SI;
2020;Región de Los Lagos;Palena;Palena;559001;Actividades de residenciales para estudiantes y trabajadores;7;*;0,000;*;2;*;1;Alojamiento turístico;10404;NO;
2020;Región de Los Lagos;Palena;Palena;559009;Otras actividades de alojamiento n.c.p.;10;*;6,167;*;3;*;1;Alojamiento turístico;10404;SI;
2020;Región de Los Lagos;Palena;Palena;561000;Actividades de restaurantes y de servicio móvil de comidas;11;3.102,47;5,250;434,8360;1;62,176;2;Actividades de provisión de alimentos y bebidas;10404;SI;
2020;Región de Los Lagos;Palena;Palena;562900;"Suministro industrial de comidas por encargo; concesión de servicios de alimentación";3;*;0,250;*;0;*;2;Actividades de provisión de alimentos y bebidas;10404;SI;
2020;Región de Los Lagos;Palena;Palena;563009;Otras actividades de servicio de bebidas n.c.p.;1;*;0,000;*;0;*;2;Actividades de provisión de alimentos y bebidas;10404;SI;
2020;Región de Los Lagos;Palena;Palena;492250;Transporte de pasajeros en buses interurbanos;4;*;0,000;*;0;*;4;Transporte de pasajeros por carretera;10404;SI;
2020;Región de Los Lagos;Palena;Palena;492290;Otras actividades de transporte de pasajeros por vía terrestre n.c.p.;5;*;2,250;*;1;*;4;Transporte de pasajeros por carretera;10404;SI;
2020;Región de Los Lagos;Palena;Palena;771000;Alquiler de vehículos automotores sin chofer;1;*;0,000;*;0;*;7;Alquiler de equipos de transporte;10404;SI;
2020;Región de Los Lagos;Palena;Palena;791100;Actividades de agencias de viajes;2;*;0,000;*;0;*;8;Actividades de agencias de viajes y de otros servicios de reservas;10404;SI;
2020;Región de Los Lagos;Palena;Palena;791200;Actividades de operadores turísticos;2;*;0,000;*;0;*;8;Actividades de agencias de viajes y de otros servicios de reservas;10404;SI;
2020;Región de Los Lagos;Palena;Palena;681011;Alquiler de bienes inmuebles amoblados o con equipos y maquinarias;1;*;0,000;*;0;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10404;SI;
2020;Región de Los Lagos;Palena;Palena;681012;Compra, venta y alquiler (excepto amoblados) de inmuebles;1;*;0,000;*;0;*;12;Actividades relacionadas con segundos hogares y multipropiedades;10404;NO;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;551001;Actividades de hoteles;47;112.466,78;98,833;9.327,9490;34;9.447,673;1;Alojamiento turístico;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;551002;Actividades de moteles;1;*;0,000;*;0;*;1;Alojamiento turístico;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;551003;Actividades de residenciales para turistas;13;3.848,59;2,333;155,6080;3;63,180;1;Alojamiento turístico;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;551009;Otras actividades de alojamiento para turistas n.c.p.;9;*;0,333;*;1;*;1;Alojamiento turístico;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;552000;Actividades de camping y de parques para casas rodantes;2;*;0,167;*;0;*;1;Alojamiento turístico;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;559001;Actividades de residenciales para estudiantes y trabajadores;53;15.400,44;10,417;793,8140;15;664,669;1;Alojamiento turístico;11101;NO;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;559009;Otras actividades de alojamiento n.c.p.;76;33.187,34;15,750;1.650,3890;15;805,602;1;Alojamiento turístico;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;561000;Actividades de restaurantes y de servicio móvil de comidas;202;292.707,33;263,666;19.634,7600;66;4.426,252;2;Actividades de provisión de alimentos y bebidas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;562900;"Suministro industrial de comidas por encargo; concesión de servicios de alimentación";25;33.975,83;54,250;5.215,5730;8;330,831;2;Actividades de provisión de alimentos y bebidas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;563001;Actividades de discotecas y cabaret (night club), con predominio del servicio de bebidas;8;*;10,250;*;2;*;2;Actividades de provisión de alimentos y bebidas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;563009;Otras actividades de servicio de bebidas n.c.p.;1;*;0,000;*;0;*;2;Actividades de provisión de alimentos y bebidas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;492210;Servicios de transporte de escolares;18;7.577,74;0,000;0,0000;0;11,383;4;Transporte de pasajeros por carretera;11101;NO;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;492220;Servicios de transporte de trabajadores;13;7.708,14;5,417;350,5890;1;14,536;4;Transporte de pasajeros por carretera;11101;NO;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;492230;Servicios de transporte de pasajeros en taxis libres y radiotaxis;18;1.783,65;3,000;190,9710;1;9,355;4;Transporte de pasajeros por carretera;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;492240;Servicios de transporte a turistas;26;4.531,20;1,917;173,5360;3;69,803;4;Transporte de pasajeros por carretera;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;492250;Transporte de pasajeros en buses interurbanos;17;19.794,77;6,500;338,0810;2;63,227;4;Transporte de pasajeros por carretera;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;492290;Otras actividades de transporte de pasajeros por vía terrestre n.c.p.;77;54.913,07;37,750;4.224,3290;12;1.223,926;4;Transporte de pasajeros por carretera;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;501100;Transporte de pasajeros marítimo y de cabotaje;2;*;1,083;*;0;*;5;Transporte de pasajeros por agua;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;502100;Transporte de pasajeros por vías de navegación interiores;1;*;0,000;*;0;*;5;Transporte de pasajeros por agua;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;511000;Transporte de pasajeros por vía aérea;3;*;8,333;*;40;*;6;Transporte aéreo de pasajeros;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;771000;Alquiler de vehículos automotores sin chofer;62;33.288,46;9,833;900,3160;8;1.595,304;7;Alquiler de equipos de transporte;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;791100;Actividades de agencias de viajes;47;33.830,69;13,833;1.124,2950;16;2.629,129;8;Actividades de agencias de viajes y de otros servicios de reservas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;791200;Actividades de operadores turísticos;12;3.919,07;0,583;81,0530;2;211,484;8;Actividades de agencias de viajes y de otros servicios de reservas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;900001;Servicios de producción de obras de teatro, conciertos, espectáculos de danza, otras prod. escénicas;16;2.289,53;6,500;932,5550;24;2.931,944;9;Actividades culturales;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;900003;Actividades de artistas realizadas de forma independiente: actores, músicos, escritores, entre otros;1;*;0,000;*;0;*;9;Actividades culturales;11101;NO;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;900004;Servicios prestados por periodistas independientes;1;*;0,000;*;0;*;9;Actividades culturales;11101;NO;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;900009;Otras actividades creativas, artísticas y de entretenimiento n.c.p.;6;*;0,833;*;1;*;9;Actividades culturales;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;910200;Actividades de museos, gestión de lugares y edificios históricos;1;*;0,000;*;1;*;9;Actividades culturales;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;772100;Alquiler y arrendamiento de equipo recreativo y deportivo;5;*;2,583;*;4;*;10;Actividades deportivas y recreativas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;920010;Actividades de casinos de juegos;1;*;82,333;*;1;*;10;Actividades deportivas y recreativas;11101;SI;
2020;Región Aisén del Gral.Carlos Ibáñez del Campo;Coihaique;Coihaique;920090;Otras actividades de juegos de azar y apuestas n.c.p.;2;*;1,250;*;2;*;10;Actividades deportivas y recreativas;11101;SI;
